"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","GFCF","TOT","MLN_USD","A","1960",7594.023,
"AUS","GFCF","TOT","MLN_USD","A","1961",7555.709,
"AUS","GFCF","TOT","MLN_USD","A","1962",8263.204,
"AUS","GFCF","TOT","MLN_USD","A","1963",9144.787,
"AUS","GFCF","TOT","MLN_USD","A","1964",10182.874,
"AUS","GFCF","TOT","MLN_USD","A","1965",11145.34,
"AUS","GFCF","TOT","MLN_USD","A","1966",12051.79,
"AUS","GFCF","TOT","MLN_USD","A","1967",13338.571,
"AUS","GFCF","TOT","MLN_USD","A","1968",14610.61,
"AUS","GFCF","TOT","MLN_USD","A","1969",16429.956,
"AUS","GFCF","TOT","MLN_USD","A","1970",18051.855,
"AUS","GFCF","TOT","MLN_USD","A","1971",19303.25,
"AUS","GFCF","TOT","MLN_USD","A","1972",20311.818,
"AUS","GFCF","TOT","MLN_USD","A","1973",22476.101,
"AUS","GFCF","TOT","MLN_USD","A","1974",22330.928,
"AUS","GFCF","TOT","MLN_USD","A","1975",25406.538,
"AUS","GFCF","TOT","MLN_USD","A","1976",26912.869,
"AUS","GFCF","TOT","MLN_USD","A","1977",29046.998,
"AUS","GFCF","TOT","MLN_USD","A","1978",32936.205,
"AUS","GFCF","TOT","MLN_USD","A","1979",36466.999,
"AUS","GFCF","TOT","MLN_USD","A","1980",44059.354,
"AUS","GFCF","TOT","MLN_USD","A","1981",51661.348,
"AUS","GFCF","TOT","MLN_USD","A","1982",48332.507,
"AUS","GFCF","TOT","MLN_USD","A","1983",51225.071,
"AUS","GFCF","TOT","MLN_USD","A","1984",57282.641,
"AUS","GFCF","TOT","MLN_USD","A","1985",64484.058,
"AUS","GFCF","TOT","MLN_USD","A","1986",67043.918,
"AUS","GFCF","TOT","MLN_USD","A","1987",72484.821,
"AUS","GFCF","TOT","MLN_USD","A","1988",81271.683,
"AUS","GFCF","TOT","MLN_USD","A","1989",82948.542,
"AUS","GFCF","TOT","MLN_USD","A","1990",74785.917,
"AUS","GFCF","TOT","MLN_USD","A","1991",71752.851,
"AUS","GFCF","TOT","MLN_USD","A","1992",78640.496,
"AUS","GFCF","TOT","MLN_USD","A","1993",85303.897,
"AUS","GFCF","TOT","MLN_USD","A","1994",95775.541,
"AUS","GFCF","TOT","MLN_USD","A","1995",97585.515,
"AUS","GFCF","TOT","MLN_USD","A","1996",102036.221,
"AUS","GFCF","TOT","MLN_USD","A","1997",113457.024,
"AUS","GFCF","TOT","MLN_USD","A","1998",121467.602,
"AUS","GFCF","TOT","MLN_USD","A","1999",132527.854,
"AUS","GFCF","TOT","MLN_USD","A","2000",125096.772,
"AUS","GFCF","TOT","MLN_USD","A","2001",138436.095,
"AUS","GFCF","TOT","MLN_USD","A","2002",156538.412,
"AUS","GFCF","TOT","MLN_USD","A","2003",170204.006,
"AUS","GFCF","TOT","MLN_USD","A","2004",183159.693,
"AUS","GFCF","TOT","MLN_USD","A","2005",200075.516,
"AUS","GFCF","TOT","MLN_USD","A","2006",212723.429,
"AUS","GFCF","TOT","MLN_USD","A","2007",233290.165,
"AUS","GFCF","TOT","MLN_USD","A","2008",235404.924,
"AUS","GFCF","TOT","MLN_USD","A","2009",244399.216,
"AUS","GFCF","TOT","MLN_USD","A","2010",245482.931,
"AUS","GFCF","TOT","MLN_USD","A","2011",272191.873,
"AUS","GFCF","TOT","MLN_USD","A","2012",277898.697,
"AUS","GFCF","TOT","MLN_USD","A","2013",296971.28,
"AUS","GFCF","TOT","MLN_USD","A","2014",293095.41,
"AUS","GFCF","TOT","MLN_USD","A","2015",285146.555,
"AUS","GFCF","TOT","MLN_USD","A","2016",291105.217,
"AUS","GFCF","TOT","MLN_USD","A","2017",304167.769,
"AUS","GFCF","TOT","MLN_USD","A","2018",308816.706,
"AUS","GFCF","TOT","MLN_USD","A","2019",303736.778,
"AUS","GFCF","TOT","MLN_USD","A","2020",322657.978,
"AUS","GFCF","TOT","MLN_USD","A","2021",371041.053,
"AUT","GFCF","TOT","MLN_USD","A","1970",7783.464,"E"
"AUT","GFCF","TOT","MLN_USD","A","1971",9262.663,"E"
"AUT","GFCF","TOT","MLN_USD","A","1972",11132.347,"E"
"AUT","GFCF","TOT","MLN_USD","A","1973",11622.132,"E"
"AUT","GFCF","TOT","MLN_USD","A","1974",13117.914,"E"
"AUT","GFCF","TOT","MLN_USD","A","1975",13402.428,"E"
"AUT","GFCF","TOT","MLN_USD","A","1976",14441.881,"E"
"AUT","GFCF","TOT","MLN_USD","A","1977",16623.178,"E"
"AUT","GFCF","TOT","MLN_USD","A","1978",16518.099,"E"
"AUT","GFCF","TOT","MLN_USD","A","1979",19042.491,"E"
"AUT","GFCF","TOT","MLN_USD","A","1980",21697.418,"E"
"AUT","GFCF","TOT","MLN_USD","A","1981",23637.433,"E"
"AUT","GFCF","TOT","MLN_USD","A","1982",23095.217,"E"
"AUT","GFCF","TOT","MLN_USD","A","1983",23842.925,"E"
"AUT","GFCF","TOT","MLN_USD","A","1984",24196.769,"E"
"AUT","GFCF","TOT","MLN_USD","A","1985",26279.903,"E"
"AUT","GFCF","TOT","MLN_USD","A","1986",27185.992,"E"
"AUT","GFCF","TOT","MLN_USD","A","1987",28913.75,"E"
"AUT","GFCF","TOT","MLN_USD","A","1988",31874.511,"E"
"AUT","GFCF","TOT","MLN_USD","A","1989",34764.376,"E"
"AUT","GFCF","TOT","MLN_USD","A","1990",37927.462,"E"
"AUT","GFCF","TOT","MLN_USD","A","1991",42278.042,"E"
"AUT","GFCF","TOT","MLN_USD","A","1992",43459.832,"E"
"AUT","GFCF","TOT","MLN_USD","A","1993",43843.341,"E"
"AUT","GFCF","TOT","MLN_USD","A","1994",47011.221,"E"
"AUT","GFCF","TOT","MLN_USD","A","1995",47653.081,
"AUT","GFCF","TOT","MLN_USD","A","1996",50417.467,
"AUT","GFCF","TOT","MLN_USD","A","1997",51499.903,
"AUT","GFCF","TOT","MLN_USD","A","1998",54197.066,
"AUT","GFCF","TOT","MLN_USD","A","1999",55070.057,
"AUT","GFCF","TOT","MLN_USD","A","2000",60288.158,
"AUT","GFCF","TOT","MLN_USD","A","2001",59245.174,
"AUT","GFCF","TOT","MLN_USD","A","2002",59293.456,
"AUT","GFCF","TOT","MLN_USD","A","2003",62939.119,
"AUT","GFCF","TOT","MLN_USD","A","2004",65112.574,
"AUT","GFCF","TOT","MLN_USD","A","2005",66410.085,
"AUT","GFCF","TOT","MLN_USD","A","2006",70377.578,
"AUT","GFCF","TOT","MLN_USD","A","2007",74970.235,
"AUT","GFCF","TOT","MLN_USD","A","2008",80027.509,
"AUT","GFCF","TOT","MLN_USD","A","2009",76517.229,
"AUT","GFCF","TOT","MLN_USD","A","2010",75874.432,
"AUT","GFCF","TOT","MLN_USD","A","2011",83826.572,
"AUT","GFCF","TOT","MLN_USD","A","2012",88702.598,
"AUT","GFCF","TOT","MLN_USD","A","2013",93628.507,
"AUT","GFCF","TOT","MLN_USD","A","2014",94507.991,
"AUT","GFCF","TOT","MLN_USD","A","2015",97817.345,
"AUT","GFCF","TOT","MLN_USD","A","2016",106308.203,
"AUT","GFCF","TOT","MLN_USD","A","2017",112611.401,
"AUT","GFCF","TOT","MLN_USD","A","2018",121285.584,
"AUT","GFCF","TOT","MLN_USD","A","2019",132080.962,
"AUT","GFCF","TOT","MLN_USD","A","2020",127480.675,
"AUT","GFCF","TOT","MLN_USD","A","2021",138386.987,
"BEL","GFCF","TOT","MLN_USD","A","1970",10044.774,"E"
"BEL","GFCF","TOT","MLN_USD","A","1971",10645.411,"E"
"BEL","GFCF","TOT","MLN_USD","A","1972",11296.049,"E"
"BEL","GFCF","TOT","MLN_USD","A","1973",12675.297,"E"
"BEL","GFCF","TOT","MLN_USD","A","1974",15273.813,"E"
"BEL","GFCF","TOT","MLN_USD","A","1975",16273.125,"E"
"BEL","GFCF","TOT","MLN_USD","A","1976",17757.704,"E"
"BEL","GFCF","TOT","MLN_USD","A","1977",18604.821,"E"
"BEL","GFCF","TOT","MLN_USD","A","1978",20479.542,"E"
"BEL","GFCF","TOT","MLN_USD","A","1979",21667.394,"E"
"BEL","GFCF","TOT","MLN_USD","A","1980",25156.13,"E"
"BEL","GFCF","TOT","MLN_USD","A","1981",23851.16,"E"
"BEL","GFCF","TOT","MLN_USD","A","1982",23983.378,"E"
"BEL","GFCF","TOT","MLN_USD","A","1983",23060.294,"E"
"BEL","GFCF","TOT","MLN_USD","A","1984",24019.062,"E"
"BEL","GFCF","TOT","MLN_USD","A","1985",25811.85,"E"
"BEL","GFCF","TOT","MLN_USD","A","1986",26588.924,"E"
"BEL","GFCF","TOT","MLN_USD","A","1987",28536.584,"E"
"BEL","GFCF","TOT","MLN_USD","A","1988",34123.344,"E"
"BEL","GFCF","TOT","MLN_USD","A","1989",39756.939,"E"
"BEL","GFCF","TOT","MLN_USD","A","1990",44669.879,"E"
"BEL","GFCF","TOT","MLN_USD","A","1991",43911.499,"E"
"BEL","GFCF","TOT","MLN_USD","A","1992",45001.884,"E"
"BEL","GFCF","TOT","MLN_USD","A","1993",44014.891,"E"
"BEL","GFCF","TOT","MLN_USD","A","1994",45274.384,"E"
"BEL","GFCF","TOT","MLN_USD","A","1995",48311.927,
"BEL","GFCF","TOT","MLN_USD","A","1996",48938.635,
"BEL","GFCF","TOT","MLN_USD","A","1997",52805.117,
"BEL","GFCF","TOT","MLN_USD","A","1998",54155.447,
"BEL","GFCF","TOT","MLN_USD","A","1999",57670.405,
"BEL","GFCF","TOT","MLN_USD","A","2000",64118.462,
"BEL","GFCF","TOT","MLN_USD","A","2001",66317.168,
"BEL","GFCF","TOT","MLN_USD","A","2002",64759.209,
"BEL","GFCF","TOT","MLN_USD","A","2003",65782.191,
"BEL","GFCF","TOT","MLN_USD","A","2004",71711.701,
"BEL","GFCF","TOT","MLN_USD","A","2005",77019.881,
"BEL","GFCF","TOT","MLN_USD","A","2006",83025.734,
"BEL","GFCF","TOT","MLN_USD","A","2007",91071.416,
"BEL","GFCF","TOT","MLN_USD","A","2008",97854.4,
"BEL","GFCF","TOT","MLN_USD","A","2009",92862.027,
"BEL","GFCF","TOT","MLN_USD","A","2010",96027.221,
"BEL","GFCF","TOT","MLN_USD","A","2011",103991.391,
"BEL","GFCF","TOT","MLN_USD","A","2012",107856.655,
"BEL","GFCF","TOT","MLN_USD","A","2013",108058.762,
"BEL","GFCF","TOT","MLN_USD","A","2014",114854.701,
"BEL","GFCF","TOT","MLN_USD","A","2015",119611.368,
"BEL","GFCF","TOT","MLN_USD","A","2016",128185.371,
"BEL","GFCF","TOT","MLN_USD","A","2017",133569.379,
"BEL","GFCF","TOT","MLN_USD","A","2018",141799.807,
"BEL","GFCF","TOT","MLN_USD","A","2019",155691.036,
"BEL","GFCF","TOT","MLN_USD","A","2020",151919.273,
"BEL","GFCF","TOT","MLN_USD","A","2021",164940.412,
"CAN","GFCF","TOT","MLN_USD","A","1961",9800.04,
"CAN","GFCF","TOT","MLN_USD","A","1962",10433.014,
"CAN","GFCF","TOT","MLN_USD","A","1963",11059.938,
"CAN","GFCF","TOT","MLN_USD","A","1964",12764.879,
"CAN","GFCF","TOT","MLN_USD","A","1965",14804.836,
"CAN","GFCF","TOT","MLN_USD","A","1966",16980.587,
"CAN","GFCF","TOT","MLN_USD","A","1967",17264.868,
"CAN","GFCF","TOT","MLN_USD","A","1968",17836.283,
"CAN","GFCF","TOT","MLN_USD","A","1969",19699.739,
"CAN","GFCF","TOT","MLN_USD","A","1970",21467.677,
"CAN","GFCF","TOT","MLN_USD","A","1971",24396.213,
"CAN","GFCF","TOT","MLN_USD","A","1972",26505.137,
"CAN","GFCF","TOT","MLN_USD","A","1973",30527.684,
"CAN","GFCF","TOT","MLN_USD","A","1974",35619.352,
"CAN","GFCF","TOT","MLN_USD","A","1975",40796.02,
"CAN","GFCF","TOT","MLN_USD","A","1976",44660.569,
"CAN","GFCF","TOT","MLN_USD","A","1977",48061.895,
"CAN","GFCF","TOT","MLN_USD","A","1978",52596.365,
"CAN","GFCF","TOT","MLN_USD","A","1979",60012.177,
"CAN","GFCF","TOT","MLN_USD","A","1980",68453.279,
"CAN","GFCF","TOT","MLN_USD","A","1981",81267.38,
"CAN","GFCF","TOT","MLN_USD","A","1982",75354.146,
"CAN","GFCF","TOT","MLN_USD","A","1983",74841.858,
"CAN","GFCF","TOT","MLN_USD","A","1984",78749.562,
"CAN","GFCF","TOT","MLN_USD","A","1985",87396.448,
"CAN","GFCF","TOT","MLN_USD","A","1986",92520.759,
"CAN","GFCF","TOT","MLN_USD","A","1987",102532.381,
"CAN","GFCF","TOT","MLN_USD","A","1988",114727.635,
"CAN","GFCF","TOT","MLN_USD","A","1989",123781.332,
"CAN","GFCF","TOT","MLN_USD","A","1990",121586.12,
"CAN","GFCF","TOT","MLN_USD","A","1991",114904.736,
"CAN","GFCF","TOT","MLN_USD","A","1992",113441.172,
"CAN","GFCF","TOT","MLN_USD","A","1993",114738.864,
"CAN","GFCF","TOT","MLN_USD","A","1994",127297.454,
"CAN","GFCF","TOT","MLN_USD","A","1995",126263.115,
"CAN","GFCF","TOT","MLN_USD","A","1996",133928.829,
"CAN","GFCF","TOT","MLN_USD","A","1997",153345.308,
"CAN","GFCF","TOT","MLN_USD","A","1998",163139.116,
"CAN","GFCF","TOT","MLN_USD","A","1999",170893.761,
"CAN","GFCF","TOT","MLN_USD","A","2000",176589.382,
"CAN","GFCF","TOT","MLN_USD","A","2001",188980.527,
"CAN","GFCF","TOT","MLN_USD","A","2002",193957.132,
"CAN","GFCF","TOT","MLN_USD","A","2003",204863.44,
"CAN","GFCF","TOT","MLN_USD","A","2004",226199.125,
"CAN","GFCF","TOT","MLN_USD","A","2005",255787.522,
"CAN","GFCF","TOT","MLN_USD","A","2006",284141.314,
"CAN","GFCF","TOT","MLN_USD","A","2007",303778.741,
"CAN","GFCF","TOT","MLN_USD","A","2008",315047.1,
"CAN","GFCF","TOT","MLN_USD","A","2009",291552.241,
"CAN","GFCF","TOT","MLN_USD","A","2010",319912.11,
"CAN","GFCF","TOT","MLN_USD","A","2011",336389.843,
"CAN","GFCF","TOT","MLN_USD","A","2012",359598.706,
"CAN","GFCF","TOT","MLN_USD","A","2013",375899.36,
"CAN","GFCF","TOT","MLN_USD","A","2014",395447.586,
"CAN","GFCF","TOT","MLN_USD","A","2015",380381.398,
"CAN","GFCF","TOT","MLN_USD","A","2016",382141.368,
"CAN","GFCF","TOT","MLN_USD","A","2017",400763.477,
"CAN","GFCF","TOT","MLN_USD","A","2018",420184.611,
"CAN","GFCF","TOT","MLN_USD","A","2019",423094.601,
"CAN","GFCF","TOT","MLN_USD","A","2020",422182.908,
"CAN","GFCF","TOT","MLN_USD","A","2021",486640.482,
"CZE","GFCF","TOT","MLN_USD","A","1990",32720.544,"E"
"CZE","GFCF","TOT","MLN_USD","A","1991",28470.703,"E"
"CZE","GFCF","TOT","MLN_USD","A","1992",33573.17,"E"
"CZE","GFCF","TOT","MLN_USD","A","1993",34971.786,"E"
"CZE","GFCF","TOT","MLN_USD","A","1994",38730.42,"E"
"CZE","GFCF","TOT","MLN_USD","A","1995",48368.191,
"CZE","GFCF","TOT","MLN_USD","A","1996",52171.045,
"CZE","GFCF","TOT","MLN_USD","A","1997",49784.078,
"CZE","GFCF","TOT","MLN_USD","A","1998",47837.356,
"CZE","GFCF","TOT","MLN_USD","A","1999",47606.321,
"CZE","GFCF","TOT","MLN_USD","A","2000",51945.277,
"CZE","GFCF","TOT","MLN_USD","A","2001",56015.578,
"CZE","GFCF","TOT","MLN_USD","A","2002",55405.879,
"CZE","GFCF","TOT","MLN_USD","A","2003",58541.124,
"CZE","GFCF","TOT","MLN_USD","A","2004",61408.16,
"CZE","GFCF","TOT","MLN_USD","A","2005",64952.753,
"CZE","GFCF","TOT","MLN_USD","A","2006",69669.045,
"CZE","GFCF","TOT","MLN_USD","A","2007",81032.83,
"CZE","GFCF","TOT","MLN_USD","A","2008",84967.766,
"CZE","GFCF","TOT","MLN_USD","A","2009",80067.051,
"CZE","GFCF","TOT","MLN_USD","A","2010",79283.296,
"CZE","GFCF","TOT","MLN_USD","A","2011",81442.051,
"CZE","GFCF","TOT","MLN_USD","A","2012",80425.195,
"CZE","GFCF","TOT","MLN_USD","A","2013",82173.622,
"CZE","GFCF","TOT","MLN_USD","A","2014",86905.752,
"CZE","GFCF","TOT","MLN_USD","A","2015",94874.549,
"CZE","GFCF","TOT","MLN_USD","A","2016",95136.32,
"CZE","GFCF","TOT","MLN_USD","A","2017",102487.598,
"CZE","GFCF","TOT","MLN_USD","A","2018",115024.109,
"CZE","GFCF","TOT","MLN_USD","A","2019",127713.983,
"CZE","GFCF","TOT","MLN_USD","A","2020",121629.082,
"CZE","GFCF","TOT","MLN_USD","A","2021",124677.368,
"DNK","GFCF","TOT","MLN_USD","A","1966",4083.391,
"DNK","GFCF","TOT","MLN_USD","A","1967",4393.971,
"DNK","GFCF","TOT","MLN_USD","A","1968",4678.772,
"DNK","GFCF","TOT","MLN_USD","A","1969",5539.343,
"DNK","GFCF","TOT","MLN_USD","A","1970",5293.577,
"DNK","GFCF","TOT","MLN_USD","A","1971",5604.782,
"DNK","GFCF","TOT","MLN_USD","A","1972",6355.89,
"DNK","GFCF","TOT","MLN_USD","A","1973",6947.088,
"DNK","GFCF","TOT","MLN_USD","A","1974",7234.12,
"DNK","GFCF","TOT","MLN_USD","A","1975",7003.164,
"DNK","GFCF","TOT","MLN_USD","A","1976",8480.45,
"DNK","GFCF","TOT","MLN_USD","A","1977",8888.496,
"DNK","GFCF","TOT","MLN_USD","A","1978",9544.538,
"DNK","GFCF","TOT","MLN_USD","A","1979",10426.197,
"DNK","GFCF","TOT","MLN_USD","A","1980",10359.286,
"DNK","GFCF","TOT","MLN_USD","A","1981",9484.434,
"DNK","GFCF","TOT","MLN_USD","A","1982",10841.826,
"DNK","GFCF","TOT","MLN_USD","A","1983",11718.003,
"DNK","GFCF","TOT","MLN_USD","A","1984",13262.169,
"DNK","GFCF","TOT","MLN_USD","A","1985",15470.412,
"DNK","GFCF","TOT","MLN_USD","A","1986",18090.71,
"DNK","GFCF","TOT","MLN_USD","A","1987",18416.058,
"DNK","GFCF","TOT","MLN_USD","A","1988",17756.606,
"DNK","GFCF","TOT","MLN_USD","A","1989",18503.288,
"DNK","GFCF","TOT","MLN_USD","A","1990",19149.226,
"DNK","GFCF","TOT","MLN_USD","A","1991",19246.052,
"DNK","GFCF","TOT","MLN_USD","A","1992",19156.544,
"DNK","GFCF","TOT","MLN_USD","A","1993",18956.017,
"DNK","GFCF","TOT","MLN_USD","A","1994",20666.304,
"DNK","GFCF","TOT","MLN_USD","A","1995",23132.749,
"DNK","GFCF","TOT","MLN_USD","A","1996",24496.841,
"DNK","GFCF","TOT","MLN_USD","A","1997",27423.035,
"DNK","GFCF","TOT","MLN_USD","A","1998",29529.831,
"DNK","GFCF","TOT","MLN_USD","A","1999",29674.182,
"DNK","GFCF","TOT","MLN_USD","A","2000",32918.028,
"DNK","GFCF","TOT","MLN_USD","A","2001",33612.135,
"DNK","GFCF","TOT","MLN_USD","A","2002",33996.525,
"DNK","GFCF","TOT","MLN_USD","A","2003",34391.628,
"DNK","GFCF","TOT","MLN_USD","A","2004",36783.524,
"DNK","GFCF","TOT","MLN_USD","A","2005",39186.511,
"DNK","GFCF","TOT","MLN_USD","A","2006",47239.923,
"DNK","GFCF","TOT","MLN_USD","A","2007",50096.927,
"DNK","GFCF","TOT","MLN_USD","A","2008",52029.409,
"DNK","GFCF","TOT","MLN_USD","A","2009",44927.534,
"DNK","GFCF","TOT","MLN_USD","A","2010",43211.132,
"DNK","GFCF","TOT","MLN_USD","A","2011",44914.784,
"DNK","GFCF","TOT","MLN_USD","A","2012",47042.76,
"DNK","GFCF","TOT","MLN_USD","A","2013",49987.402,
"DNK","GFCF","TOT","MLN_USD","A","2014",51805.228,
"DNK","GFCF","TOT","MLN_USD","A","2015",55333.305,
"DNK","GFCF","TOT","MLN_USD","A","2016",62594.756,
"DNK","GFCF","TOT","MLN_USD","A","2017",67737.643,
"DNK","GFCF","TOT","MLN_USD","A","2018",72359.596,
"DNK","GFCF","TOT","MLN_USD","A","2019",73991.659,
"DNK","GFCF","TOT","MLN_USD","A","2020",78503.689,
"DNK","GFCF","TOT","MLN_USD","A","2021",85586.825,
"FIN","GFCF","TOT","MLN_USD","A","1970",4349.718,"E"
"FIN","GFCF","TOT","MLN_USD","A","1971",4897.98,"E"
"FIN","GFCF","TOT","MLN_USD","A","1972",5591.11,"E"
"FIN","GFCF","TOT","MLN_USD","A","1973",6514.946,"E"
"FIN","GFCF","TOT","MLN_USD","A","1974",7602.539,"E"
"FIN","GFCF","TOT","MLN_USD","A","1975",8906.82,"E"
"FIN","GFCF","TOT","MLN_USD","A","1976",8424.303,"E"
"FIN","GFCF","TOT","MLN_USD","A","1977",8754.972,"E"
"FIN","GFCF","TOT","MLN_USD","A","1978",8553.016,"E"
"FIN","GFCF","TOT","MLN_USD","A","1979",9663.838,"E"
"FIN","GFCF","TOT","MLN_USD","A","1980",12030.986,
"FIN","GFCF","TOT","MLN_USD","A","1981",13246.702,
"FIN","GFCF","TOT","MLN_USD","A","1982",14658.975,
"FIN","GFCF","TOT","MLN_USD","A","1983",15924.058,
"FIN","GFCF","TOT","MLN_USD","A","1984",16131.18,
"FIN","GFCF","TOT","MLN_USD","A","1985",17448.23,
"FIN","GFCF","TOT","MLN_USD","A","1986",17933.798,
"FIN","GFCF","TOT","MLN_USD","A","1987",19605.682,
"FIN","GFCF","TOT","MLN_USD","A","1988",22352.491,
"FIN","GFCF","TOT","MLN_USD","A","1989",26475.356,
"FIN","GFCF","TOT","MLN_USD","A","1990",26856.013,
"FIN","GFCF","TOT","MLN_USD","A","1991",22780.463,
"FIN","GFCF","TOT","MLN_USD","A","1992",19354.877,
"FIN","GFCF","TOT","MLN_USD","A","1993",16958.099,
"FIN","GFCF","TOT","MLN_USD","A","1994",17538.971,
"FIN","GFCF","TOT","MLN_USD","A","1995",19288.349,
"FIN","GFCF","TOT","MLN_USD","A","1996",21106.067,
"FIN","GFCF","TOT","MLN_USD","A","1997",23929.083,
"FIN","GFCF","TOT","MLN_USD","A","1998",26986.333,
"FIN","GFCF","TOT","MLN_USD","A","1999",28713.656,
"FIN","GFCF","TOT","MLN_USD","A","2000",31973.722,
"FIN","GFCF","TOT","MLN_USD","A","2001",32993.397,
"FIN","GFCF","TOT","MLN_USD","A","2002",32136.011,
"FIN","GFCF","TOT","MLN_USD","A","2003",32991.632,
"FIN","GFCF","TOT","MLN_USD","A","2004",36308.897,
"FIN","GFCF","TOT","MLN_USD","A","2005",38535.907,
"FIN","GFCF","TOT","MLN_USD","A","2006",41302.289,
"FIN","GFCF","TOT","MLN_USD","A","2007",48425.279,
"FIN","GFCF","TOT","MLN_USD","A","2008",52167.208,
"FIN","GFCF","TOT","MLN_USD","A","2009",46536.91,
"FIN","GFCF","TOT","MLN_USD","A","2010",46582.98,
"FIN","GFCF","TOT","MLN_USD","A","2011",49862.62,
"FIN","GFCF","TOT","MLN_USD","A","2012",51067.948,
"FIN","GFCF","TOT","MLN_USD","A","2013",49667.689,
"FIN","GFCF","TOT","MLN_USD","A","2014",48968.834,
"FIN","GFCF","TOT","MLN_USD","A","2015",49437.753,
"FIN","GFCF","TOT","MLN_USD","A","2016",56163.353,
"FIN","GFCF","TOT","MLN_USD","A","2017",61180.559,
"FIN","GFCF","TOT","MLN_USD","A","2018",65834.558,
"FIN","GFCF","TOT","MLN_USD","A","2019",68162.635,
"FIN","GFCF","TOT","MLN_USD","A","2020",69537.624,
"FIN","GFCF","TOT","MLN_USD","A","2021",71585.505,
"FRA","GFCF","TOT","MLN_USD","A","1978",101763.808,
"FRA","GFCF","TOT","MLN_USD","A","1979",113775.881,
"FRA","GFCF","TOT","MLN_USD","A","1980",130504.08,
"FRA","GFCF","TOT","MLN_USD","A","1981",141369.083,
"FRA","GFCF","TOT","MLN_USD","A","1982",149530.959,
"FRA","GFCF","TOT","MLN_USD","A","1983",148489.041,
"FRA","GFCF","TOT","MLN_USD","A","1984",151574.582,
"FRA","GFCF","TOT","MLN_USD","A","1985",158059.011,
"FRA","GFCF","TOT","MLN_USD","A","1986",165363.294,
"FRA","GFCF","TOT","MLN_USD","A","1987",178944.595,
"FRA","GFCF","TOT","MLN_USD","A","1988",200826.417,
"FRA","GFCF","TOT","MLN_USD","A","1989",223019.856,
"FRA","GFCF","TOT","MLN_USD","A","1990",240369.765,
"FRA","GFCF","TOT","MLN_USD","A","1991",248910.985,
"FRA","GFCF","TOT","MLN_USD","A","1992",246407.307,
"FRA","GFCF","TOT","MLN_USD","A","1993",235057.428,
"FRA","GFCF","TOT","MLN_USD","A","1994",242382.96,
"FRA","GFCF","TOT","MLN_USD","A","1995",248354.834,
"FRA","GFCF","TOT","MLN_USD","A","1996",253465.732,
"FRA","GFCF","TOT","MLN_USD","A","1997",260357.09,
"FRA","GFCF","TOT","MLN_USD","A","1998",279800.496,
"FRA","GFCF","TOT","MLN_USD","A","1999",306005.638,
"FRA","GFCF","TOT","MLN_USD","A","2000",341980.795,
"FRA","GFCF","TOT","MLN_USD","A","2001",362938.84,
"FRA","GFCF","TOT","MLN_USD","A","2002",369391.633,
"FRA","GFCF","TOT","MLN_USD","A","2003",368886.686,
"FRA","GFCF","TOT","MLN_USD","A","2004",389316.308,
"FRA","GFCF","TOT","MLN_USD","A","2005",420009.414,
"FRA","GFCF","TOT","MLN_USD","A","2006",463734.129,
"FRA","GFCF","TOT","MLN_USD","A","2007",506447.369,
"FRA","GFCF","TOT","MLN_USD","A","2008",533096.294,
"FRA","GFCF","TOT","MLN_USD","A","2009",495181.048,
"FRA","GFCF","TOT","MLN_USD","A","2010",516063.778,
"FRA","GFCF","TOT","MLN_USD","A","2011",548594.285,
"FRA","GFCF","TOT","MLN_USD","A","2012",555614.947,
"FRA","GFCF","TOT","MLN_USD","A","2013",574967.302,
"FRA","GFCF","TOT","MLN_USD","A","2014",580847.248,
"FRA","GFCF","TOT","MLN_USD","A","2015",584456.816,
"FRA","GFCF","TOT","MLN_USD","A","2016",624815.872,
"FRA","GFCF","TOT","MLN_USD","A","2017",671048.264,
"FRA","GFCF","TOT","MLN_USD","A","2018",715481.782,
"FRA","GFCF","TOT","MLN_USD","A","2019",798974.187,
"FRA","GFCF","TOT","MLN_USD","A","2020",759414.649,
"FRA","GFCF","TOT","MLN_USD","A","2021",851852.434,"P"
"DEU","GFCF","TOT","MLN_USD","A","1970",92146.265,"E"
"DEU","GFCF","TOT","MLN_USD","A","1971",102225.83,"E"
"DEU","GFCF","TOT","MLN_USD","A","1972",108775.905,"E"
"DEU","GFCF","TOT","MLN_USD","A","1973",113651.729,"E"
"DEU","GFCF","TOT","MLN_USD","A","1974",112525.19,"E"
"DEU","GFCF","TOT","MLN_USD","A","1975",115560.839,"E"
"DEU","GFCF","TOT","MLN_USD","A","1976",126987.511,"E"
"DEU","GFCF","TOT","MLN_USD","A","1977",141078.029,"E"
"DEU","GFCF","TOT","MLN_USD","A","1978",159110.742,"E"
"DEU","GFCF","TOT","MLN_USD","A","1979",186206.327,"E"
"DEU","GFCF","TOT","MLN_USD","A","1980",211593.037,"E"
"DEU","GFCF","TOT","MLN_USD","A","1981",222368.872,"E"
"DEU","GFCF","TOT","MLN_USD","A","1982",221885.601,"E"
"DEU","GFCF","TOT","MLN_USD","A","1983",236516.59,"E"
"DEU","GFCF","TOT","MLN_USD","A","1984",247078.413,"E"
"DEU","GFCF","TOT","MLN_USD","A","1985",255072.651,"E"
"DEU","GFCF","TOT","MLN_USD","A","1986",264718.284,"E"
