"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DEU","GDP","TOT","MLN_USD","A","2006",2813824.86,
"DEU","GDP","TOT","MLN_USD","A","2007",2985617.276,
"DEU","GDP","TOT","MLN_USD","A","2008",3103958.247,
"DEU","GDP","TOT","MLN_USD","A","2009",3015332.321,
"DEU","GDP","TOT","MLN_USD","A","2010",3185267.891,
"DEU","GDP","TOT","MLN_USD","A","2011",3415019.966,
"DEU","GDP","TOT","MLN_USD","A","2012",3487234.448,
"DEU","GDP","TOT","MLN_USD","A","2013",3628559.337,
"DEU","GDP","TOT","MLN_USD","A","2014",3807114.521,
"DEU","GDP","TOT","MLN_USD","A","2015",3889081.896,
"DEU","GDP","TOT","MLN_USD","A","2016",4165169.905,
"DEU","GDP","TOT","MLN_USD","A","2017",4386729.188,
"DEU","GDP","TOT","MLN_USD","A","2018",4576056.532,
"DEU","GDP","TOT","MLN_USD","A","2019",4770495.488,"P"
"DEU","GDP","TOT","MLN_USD","A","2020",4694786.155,"P"
"DEU","GDP","TOT","MLN_USD","A","2021",4913166.143,"P"
"DEU","GDP","TOT","MLN_USD","A","2022",5323008.116,"P"
"DEU","GDP","TOT","USD_CAP","A","1970",4045.313056,"E"
"DEU","GDP","TOT","USD_CAP","A","1971",4347.943119,"E"
"DEU","GDP","TOT","USD_CAP","A","1972",4708.714863,"E"
"DEU","GDP","TOT","USD_CAP","A","1973",5188.14815,"E"
"DEU","GDP","TOT","USD_CAP","A","1974",5703.685883,"E"
"DEU","GDP","TOT","USD_CAP","A","1975",6201.537245,"E"
"DEU","GDP","TOT","USD_CAP","A","1976",6898.392869,"E"
"DEU","GDP","TOT","USD_CAP","A","1977",7586.991712,"E"
"DEU","GDP","TOT","USD_CAP","A","1978",8373.848531,"E"
"DEU","GDP","TOT","USD_CAP","A","1979",9442.3089,"E"
"DEU","GDP","TOT","USD_CAP","A","1980",10413.749108,"E"
"DEU","GDP","TOT","USD_CAP","A","1981",11442.63665,"E"
"DEU","GDP","TOT","USD_CAP","A","1982",12114.443953,"E"
"DEU","GDP","TOT","USD_CAP","A","1983",12821.754112,"E"
"DEU","GDP","TOT","USD_CAP","A","1984",13707.763423,"E"
"DEU","GDP","TOT","USD_CAP","A","1985",14503.627262,"E"
"DEU","GDP","TOT","USD_CAP","A","1986",15129.858431,"E"
"DEU","GDP","TOT","USD_CAP","A","1987",15715.716626,"E"
"DEU","GDP","TOT","USD_CAP","A","1988",16787.492168,"E"
"DEU","GDP","TOT","USD_CAP","A","1989",17995.925759,"E"
"DEU","GDP","TOT","USD_CAP","A","1990",19480.557347,"E"
"DEU","GDP","TOT","USD_CAP","A","1991",21006.916849,
"DEU","GDP","TOT","USD_CAP","A","1992",21755.46889,
"DEU","GDP","TOT","USD_CAP","A","1993",21932.079726,
"DEU","GDP","TOT","USD_CAP","A","1994",22879.403869,
"DEU","GDP","TOT","USD_CAP","A","1995",23672.893332,
"DEU","GDP","TOT","USD_CAP","A","1996",24211.200418,
"DEU","GDP","TOT","USD_CAP","A","1997",24730.827071,
"DEU","GDP","TOT","USD_CAP","A","1998",25532.748584,
"DEU","GDP","TOT","USD_CAP","A","1999",26510.228697,
"DEU","GDP","TOT","USD_CAP","A","2000",27456.262771,
"DEU","GDP","TOT","USD_CAP","A","2001",28663.895351,
"DEU","GDP","TOT","USD_CAP","A","2002",29504.28924,
"DEU","GDP","TOT","USD_CAP","A","2003",30270.992251,
"DEU","GDP","TOT","USD_CAP","A","2004",31741.875731,
"DEU","GDP","TOT","USD_CAP","A","2005",32236.740986,
"DEU","GDP","TOT","USD_CAP","A","2006",34664.541909,
"DEU","GDP","TOT","USD_CAP","A","2007",36863.113348,
"DEU","GDP","TOT","USD_CAP","A","2008",38432.448211,
"DEU","GDP","TOT","USD_CAP","A","2009",37465.456323,
"DEU","GDP","TOT","USD_CAP","A","2010",39675.00238,
"DEU","GDP","TOT","USD_CAP","A","2011",42541.513126,
"DEU","GDP","TOT","USD_CAP","A","2012",43359.541048,
"DEU","GDP","TOT","USD_CAP","A","2013",44993.667838,
"DEU","GDP","TOT","USD_CAP","A","2014",47011.280402,
"DEU","GDP","TOT","USD_CAP","A","2015",47609.557159,
"DEU","GDP","TOT","USD_CAP","A","2016",50579.483717,
"DEU","GDP","TOT","USD_CAP","A","2017",53071.478374,
"DEU","GDP","TOT","USD_CAP","A","2018",55195.722049,
"DEU","GDP","TOT","USD_CAP","A","2019",57411.520685,"P"
"DEU","GDP","TOT","USD_CAP","A","2020",56454.181109,"P"
"DEU","GDP","TOT","USD_CAP","A","2021",59055.316879,"P"
"DEU","GDP","TOT","USD_CAP","A","2022",63521.899276,"P"
"GRC","GDP","TOT","MLN_USD","A","1960",6847.866,"E"
"GRC","GDP","TOT","MLN_USD","A","1961",10059.651,"E"
"GRC","GDP","TOT","MLN_USD","A","1962",10327.582,"E"
"GRC","GDP","TOT","MLN_USD","A","1963",11720.06,"E"
"GRC","GDP","TOT","MLN_USD","A","1964",13052.841,"E"
"GRC","GDP","TOT","MLN_USD","A","1965",14862.216,"E"
"GRC","GDP","TOT","MLN_USD","A","1966",16379.735,"E"
"GRC","GDP","TOT","MLN_USD","A","1967",17805.334,"E"
"GRC","GDP","TOT","MLN_USD","A","1968",20016.157,"E"
"GRC","GDP","TOT","MLN_USD","A","1969",23485.907,"E"
"GRC","GDP","TOT","MLN_USD","A","1970",27532.565,"E"
"GRC","GDP","TOT","MLN_USD","A","1971",31196.56,"E"
"GRC","GDP","TOT","MLN_USD","A","1972",35851.744,"E"
"GRC","GDP","TOT","MLN_USD","A","1973",40876.627,"E"
"GRC","GDP","TOT","MLN_USD","A","1974",41686.417,"E"
"GRC","GDP","TOT","MLN_USD","A","1975",48447.603,"E"
"GRC","GDP","TOT","MLN_USD","A","1976",54616.132,"E"
"GRC","GDP","TOT","MLN_USD","A","1977",59715.694,"E"
"GRC","GDP","TOT","MLN_USD","A","1978",68547.906,"E"
"GRC","GDP","TOT","MLN_USD","A","1979",76671.484,"E"
"GRC","GDP","TOT","MLN_USD","A","1980",84163.339,"E"
"GRC","GDP","TOT","MLN_USD","A","1981",90695.598,"E"
"GRC","GDP","TOT","MLN_USD","A","1982",95208.283,"E"
"GRC","GDP","TOT","MLN_USD","A","1983",97870.229,"E"
"GRC","GDP","TOT","MLN_USD","A","1984",103439.843,"E"
"GRC","GDP","TOT","MLN_USD","A","1985",109389.048,"E"
"GRC","GDP","TOT","MLN_USD","A","1986",112169.707,"E"
"GRC","GDP","TOT","MLN_USD","A","1987",112347.034,"E"
"GRC","GDP","TOT","MLN_USD","A","1988",121297.2,"E"
"GRC","GDP","TOT","MLN_USD","A","1989",130842.463,"E"
"GRC","GDP","TOT","MLN_USD","A","1990",135740.328,"E"
"GRC","GDP","TOT","MLN_USD","A","1991",144680.998,"E"
"GRC","GDP","TOT","MLN_USD","A","1992",149013.996,"E"
"GRC","GDP","TOT","MLN_USD","A","1993",150105.395,"E"
"GRC","GDP","TOT","MLN_USD","A","1994",156376.997,"E"
"GRC","GDP","TOT","MLN_USD","A","1995",163008.397,
"GRC","GDP","TOT","MLN_USD","A","1996",171331.14,
"GRC","GDP","TOT","MLN_USD","A","1997",182903.324,
"GRC","GDP","TOT","MLN_USD","A","1998",193336.035,
"GRC","GDP","TOT","MLN_USD","A","1999",198711.939,
"GRC","GDP","TOT","MLN_USD","A","2000",210928.9,
"GRC","GDP","TOT","MLN_USD","A","2001",227657.332,
"GRC","GDP","TOT","MLN_USD","A","2002",246559.281,
"GRC","GDP","TOT","MLN_USD","A","2003",261156.845,
"GRC","GDP","TOT","MLN_USD","A","2004",278924.6,
"GRC","GDP","TOT","MLN_USD","A","2005",281028.396,
"GRC","GDP","TOT","MLN_USD","A","2006",314601.571,
"GRC","GDP","TOT","MLN_USD","A","2007",323985.185,
"GRC","GDP","TOT","MLN_USD","A","2008",341817.829,
"GRC","GDP","TOT","MLN_USD","A","2009",337203.102,
"GRC","GDP","TOT","MLN_USD","A","2010",310415.31,"B"
"GRC","GDP","TOT","MLN_USD","A","2011",285079.561,
"GRC","GDP","TOT","MLN_USD","A","2012",275143.683,
"GRC","GDP","TOT","MLN_USD","A","2013",284949.076,
"GRC","GDP","TOT","MLN_USD","A","2014",290011.379,
"GRC","GDP","TOT","MLN_USD","A","2015",289570.644,
"GRC","GDP","TOT","MLN_USD","A","2016",296466.614,
"GRC","GDP","TOT","MLN_USD","A","2017",307636.013,
"GRC","GDP","TOT","MLN_USD","A","2018",317881.481,
"GRC","GDP","TOT","MLN_USD","A","2019",334033.617,
"GRC","GDP","TOT","MLN_USD","A","2020",303299.582,
"GRC","GDP","TOT","MLN_USD","A","2021",332695.257,"P"
"GRC","GDP","TOT","MLN_USD","A","2022",386578.919,"P"
"GRC","GDP","TOT","USD_CAP","A","1970",3099.066538,"E"
"GRC","GDP","TOT","USD_CAP","A","1971",3496.397959,"E"
"GRC","GDP","TOT","USD_CAP","A","1972",3991.916812,"E"
"GRC","GDP","TOT","USD_CAP","A","1973",4531.019059,"E"
"GRC","GDP","TOT","USD_CAP","A","1974",4603.75129,"E"
"GRC","GDP","TOT","USD_CAP","A","1975",5300.786856,"E"
"GRC","GDP","TOT","USD_CAP","A","1976",5896.819695,"E"
"GRC","GDP","TOT","USD_CAP","A","1977",6349.767815,"E"
"GRC","GDP","TOT","USD_CAP","A","1978",7194.555896,"E"
"GRC","GDP","TOT","USD_CAP","A","1979",7947.758628,"E"
"GRC","GDP","TOT","USD_CAP","A","1980",8638.449587,"E"
"GRC","GDP","TOT","USD_CAP","A","1981",9226.614123,"E"
"GRC","GDP","TOT","USD_CAP","A","1982",9625.30187,"E"
"GRC","GDP","TOT","USD_CAP","A","1983",9837.127793,"E"
"GRC","GDP","TOT","USD_CAP","A","1984",10345.507919,"E"
"GRC","GDP","TOT","USD_CAP","A","1985",10898.618636,"E"
"GRC","GDP","TOT","USD_CAP","A","1986",11138.735614,"E"
"GRC","GDP","TOT","USD_CAP","A","1987",11118.402779,"E"
"GRC","GDP","TOT","USD_CAP","A","1988",11961.123922,"E"
"GRC","GDP","TOT","USD_CAP","A","1989",12834.629093,"E"
"GRC","GDP","TOT","USD_CAP","A","1990",13221.937587,"E"
"GRC","GDP","TOT","USD_CAP","A","1991",13974.517185,"E"
"GRC","GDP","TOT","USD_CAP","A","1992",14288.448381,"E"
"GRC","GDP","TOT","USD_CAP","A","1993",14314.168821,"E"
"GRC","GDP","TOT","USD_CAP","A","1994",14844.886093,"E"
"GRC","GDP","TOT","USD_CAP","A","1995",15433.238558,
"GRC","GDP","TOT","USD_CAP","A","1996",16149.875697,
"GRC","GDP","TOT","USD_CAP","A","1997",17155.798791,
"GRC","GDP","TOT","USD_CAP","A","1998",18034.125759,
"GRC","GDP","TOT","USD_CAP","A","1999",18464.726453,
"GRC","GDP","TOT","USD_CAP","A","2000",19519.978023,
"GRC","GDP","TOT","USD_CAP","A","2001",20958.780315,
"GRC","GDP","TOT","USD_CAP","A","2002",22615.957435,
"GRC","GDP","TOT","USD_CAP","A","2003",23897.755346,
"GRC","GDP","TOT","USD_CAP","A","2004",25460.561383,
"GRC","GDP","TOT","USD_CAP","A","2005",25577.445437,
"GRC","GDP","TOT","USD_CAP","A","2006",28547.218881,
"GRC","GDP","TOT","USD_CAP","A","2007",29323.909492,
"GRC","GDP","TOT","USD_CAP","A","2008",30855.935774,
"GRC","GDP","TOT","USD_CAP","A","2009",30359.446595,
"GRC","GDP","TOT","USD_CAP","A","2010",27911.57449,"B"
"GRC","GDP","TOT","USD_CAP","A","2011",25671.409119,
"GRC","GDP","TOT","USD_CAP","A","2012",24911.130276,
"GRC","GDP","TOT","USD_CAP","A","2013",25986.640698,
"GRC","GDP","TOT","USD_CAP","A","2014",26625.159298,
"GRC","GDP","TOT","USD_CAP","A","2015",26760.280798,
"GRC","GDP","TOT","USD_CAP","A","2016",27511.803202,
"GRC","GDP","TOT","USD_CAP","A","2017",28604.829152,
"GRC","GDP","TOT","USD_CAP","A","2018",29617.518625,
"GRC","GDP","TOT","USD_CAP","A","2019",31155.301081,
"GRC","GDP","TOT","USD_CAP","A","2020",28349.491127,
"GRC","GDP","TOT","USD_CAP","A","2021",31267.149353,"P"
"GRC","GDP","TOT","USD_CAP","A","2022",36574.04193,"P"
"HUN","GDP","TOT","MLN_USD","A","1991",86364.427,"E"
"HUN","GDP","TOT","MLN_USD","A","1992",85625.931,"E"
"HUN","GDP","TOT","MLN_USD","A","1993",87150.562,"E"
"HUN","GDP","TOT","MLN_USD","A","1994",91634.907,"E"
"HUN","GDP","TOT","MLN_USD","A","1995",94949.945,
"HUN","GDP","TOT","MLN_USD","A","1996",96433.633,
"HUN","GDP","TOT","MLN_USD","A","1997",101102.156,
"HUN","GDP","TOT","MLN_USD","A","1998",106755.322,
"HUN","GDP","TOT","MLN_USD","A","1999",111315.201,
"HUN","GDP","TOT","MLN_USD","A","2000",121055.806,
"HUN","GDP","TOT","MLN_USD","A","2001",134582.542,
"HUN","GDP","TOT","MLN_USD","A","2002",147567.884,
"HUN","GDP","TOT","MLN_USD","A","2003",156795.607,
"HUN","GDP","TOT","MLN_USD","A","2004",164432.54,
"HUN","GDP","TOT","MLN_USD","A","2005",172572.944,
"HUN","GDP","TOT","MLN_USD","A","2006",185137.549,
"HUN","GDP","TOT","MLN_USD","A","2007",192032.269,
"HUN","GDP","TOT","MLN_USD","A","2008",208006.337,
"HUN","GDP","TOT","MLN_USD","A","2009",207698.243,
"HUN","GDP","TOT","MLN_USD","A","2010",217415.959,
"HUN","GDP","TOT","MLN_USD","A","2011",229643.36,
"HUN","GDP","TOT","MLN_USD","A","2012",230821.511,
"HUN","GDP","TOT","MLN_USD","A","2013",242855.184,
"HUN","GDP","TOT","MLN_USD","A","2014",253484.632,
"HUN","GDP","TOT","MLN_USD","A","2015",263781.873,
"HUN","GDP","TOT","MLN_USD","A","2016",274222.712,
"HUN","GDP","TOT","MLN_USD","A","2017",288707.448,
"HUN","GDP","TOT","MLN_USD","A","2018",311927.137,
"HUN","GDP","TOT","MLN_USD","A","2019",338526.704,
"HUN","GDP","TOT","MLN_USD","A","2020",333161.834,
"HUN","GDP","TOT","MLN_USD","A","2021",356701.68,
"HUN","GDP","TOT","MLN_USD","A","2022",402509.611,"P"
"HUN","GDP","TOT","USD_CAP","A","1991",8347.615239,"E"
"HUN","GDP","TOT","USD_CAP","A","1992",8293.871626,"E"
"HUN","GDP","TOT","USD_CAP","A","1993",8466.151321,"E"
"HUN","GDP","TOT","USD_CAP","A","1994",8930.40706,"E"
"HUN","GDP","TOT","USD_CAP","A","1995",9192.590411,
"HUN","GDP","TOT","USD_CAP","A","1996",9352.284675,
"HUN","GDP","TOT","USD_CAP","A","1997",9824.818359,
"HUN","GDP","TOT","USD_CAP","A","1998",10398.343521,
"HUN","GDP","TOT","USD_CAP","A","1999",10873.247873,
"HUN","GDP","TOT","USD_CAP","A","2000",11855.464682,
"HUN","GDP","TOT","USD_CAP","A","2001",13210.457753,
"HUN","GDP","TOT","USD_CAP","A","2002",14526.388251,
"HUN","GDP","TOT","USD_CAP","A","2003",15479.026769,
"HUN","GDP","TOT","USD_CAP","A","2004",16268.938786,
"HUN","GDP","TOT","USD_CAP","A","2005",17108.340595,
"HUN","GDP","TOT","USD_CAP","A","2006",18382.558594,
"HUN","GDP","TOT","USD_CAP","A","2007",19096.705486,
"HUN","GDP","TOT","USD_CAP","A","2008",20721.502411,
"HUN","GDP","TOT","USD_CAP","A","2009",20722.886939,
"HUN","GDP","TOT","USD_CAP","A","2010",21741.545922,
"HUN","GDP","TOT","USD_CAP","A","2011",23029.447178,
"HUN","GDP","TOT","USD_CAP","A","2012",23267.448393,
"HUN","GDP","TOT","USD_CAP","A","2013",24547.980456,
"HUN","GDP","TOT","USD_CAP","A","2014",25691.527335,
"HUN","GDP","TOT","USD_CAP","A","2015",26798.854228,
"HUN","GDP","TOT","USD_CAP","A","2016",27941.926751,
"HUN","GDP","TOT","USD_CAP","A","2017",29496.163748,
"HUN","GDP","TOT","USD_CAP","A","2018",31908.863431,
"HUN","GDP","TOT","USD_CAP","A","2019",34645.565383,
"HUN","GDP","TOT","USD_CAP","A","2020",34169.922355,
"HUN","GDP","TOT","USD_CAP","A","2021",36735.9098,
"HUN","GDP","TOT","USD_CAP","A","2022",41565.507721,"P"
"ISL","GDP","TOT","MLN_USD","A","1970",787.224,"E"
"ISL","GDP","TOT","MLN_USD","A","1971",935.162,"E"
"ISL","GDP","TOT","MLN_USD","A","1972",1035.848,"E"
"ISL","GDP","TOT","MLN_USD","A","1973",1166.976,"E"
"ISL","GDP","TOT","MLN_USD","A","1974",1344.572,"E"
"ISL","GDP","TOT","MLN_USD","A","1975",1478.609,"E"
"ISL","GDP","TOT","MLN_USD","A","1976",1652.945,"E"
"ISL","GDP","TOT","MLN_USD","A","1977",1910.536,"E"
"ISL","GDP","TOT","MLN_USD","A","1978",2167.959,"E"
"ISL","GDP","TOT","MLN_USD","A","1979",2461.942,"E"
"ISL","GDP","TOT","MLN_USD","A","1980",2838.625,"E"
"ISL","GDP","TOT","MLN_USD","A","1981",3239.743,"E"
"ISL","GDP","TOT","MLN_USD","A","1982",3514.018,"E"
"ISL","GDP","TOT","MLN_USD","A","1983",3573.101,"E"
"ISL","GDP","TOT","MLN_USD","A","1984",3854.869,"E"
"ISL","GDP","TOT","MLN_USD","A","1985",4107.726,"E"
"ISL","GDP","TOT","MLN_USD","A","1986",4453.215,"E"
"ISL","GDP","TOT","MLN_USD","A","1987",4953.315,"E"
"ISL","GDP","TOT","MLN_USD","A","1988",5123.438,"E"
"ISL","GDP","TOT","MLN_USD","A","1989",5338.054,"E"
"ISL","GDP","TOT","MLN_USD","A","1990",5602.634,"E"
"ISL","GDP","TOT","MLN_USD","A","1991",5779.155,"E"
"ISL","GDP","TOT","MLN_USD","A","1992",5711.43,"E"
"ISL","GDP","TOT","MLN_USD","A","1993",5923.605,"E"
"ISL","GDP","TOT","MLN_USD","A","1994",6268.439,"E"
"ISL","GDP","TOT","MLN_USD","A","1995",6407.343,
"ISL","GDP","TOT","MLN_USD","A","1996",6662.593,
"ISL","GDP","TOT","MLN_USD","A","1997",7286.027,
"ISL","GDP","TOT","MLN_USD","A","1998",7871.118,
"ISL","GDP","TOT","MLN_USD","A","1999",8198.7,
"ISL","GDP","TOT","MLN_USD","A","2000",8375.645,
"ISL","GDP","TOT","MLN_USD","A","2001",9085.392,
"ISL","GDP","TOT","MLN_USD","A","2002",9375.293,
"ISL","GDP","TOT","MLN_USD","A","2003",9467.595,
"ISL","GDP","TOT","MLN_USD","A","2004",10402.625,
"ISL","GDP","TOT","MLN_USD","A","2005",11074.926,
"ISL","GDP","TOT","MLN_USD","A","2006",12059.466,
"ISL","GDP","TOT","MLN_USD","A","2007",12920.229,
"ISL","GDP","TOT","MLN_USD","A","2008",13879.916,
"ISL","GDP","TOT","MLN_USD","A","2009",13333.839,
"ISL","GDP","TOT","MLN_USD","A","2010",12649.529,
"ISL","GDP","TOT","MLN_USD","A","2011",13059.434,
"ISL","GDP","TOT","MLN_USD","A","2012",13471.498,
"ISL","GDP","TOT","MLN_USD","A","2013",14378.252,
"ISL","GDP","TOT","MLN_USD","A","2014",15058.764,
"ISL","GDP","TOT","MLN_USD","A","2015",16276.45,
"ISL","GDP","TOT","MLN_USD","A","2016",17939.411,
"ISL","GDP","TOT","MLN_USD","A","2017",19106.258,
"ISL","GDP","TOT","MLN_USD","A","2018",20174.854,
"ISL","GDP","TOT","MLN_USD","A","2019",21507.881,
"ISL","GDP","TOT","MLN_USD","A","2020",19912.086,
"ISL","GDP","TOT","MLN_USD","A","2021",21715.673,
"ISL","GDP","TOT","MLN_USD","A","2022",26593.332,
"ISL","GDP","TOT","USD_CAP","A","1970",3856.956104,"E"
"ISL","GDP","TOT","USD_CAP","A","1971",4537.594567,"E"
"ISL","GDP","TOT","USD_CAP","A","1972",4949.698057,"E"
"ISL","GDP","TOT","USD_CAP","A","1973",5495.169604,"E"
"ISL","GDP","TOT","USD_CAP","A","1974",6244.414435,"E"
"ISL","GDP","TOT","USD_CAP","A","1975",6781.64557,"E"
"ISL","GDP","TOT","USD_CAP","A","1976",7508.846854,"E"
"ISL","GDP","TOT","USD_CAP","A","1977",8612.884769,"E"
"ISL","GDP","TOT","USD_CAP","A","1978",9696.267149,"E"
"ISL","GDP","TOT","USD_CAP","A","1979",10905.662904,"E"
"ISL","GDP","TOT","USD_CAP","A","1980",12441.325266,"E"
"ISL","GDP","TOT","USD_CAP","A","1981",14036.83019,"E"
"ISL","GDP","TOT","USD_CAP","A","1982",15017.363123,"E"
"ISL","GDP","TOT","USD_CAP","A","1983",15073.768501,"E"
"ISL","GDP","TOT","USD_CAP","A","1984",16095.620307,"E"
"ISL","GDP","TOT","USD_CAP","A","1985",17016.050947,"E"
"ISL","GDP","TOT","USD_CAP","A","1986",18310.240336,"E"
"ISL","GDP","TOT","USD_CAP","A","1987",20138.536589,"E"
"ISL","GDP","TOT","USD_CAP","A","1988",20503.183095,"E"
"ISL","GDP","TOT","USD_CAP","A","1989",21120.233037,"E"
"ISL","GDP","TOT","USD_CAP","A","1990",21989.393748,"E"
"ISL","GDP","TOT","USD_CAP","A","1991",22399.824128,"E"
"ISL","GDP","TOT","USD_CAP","A","1992",21874.49399,"E"
"ISL","GDP","TOT","USD_CAP","A","1993",22454.910804,"E"
"ISL","GDP","TOT","USD_CAP","A","1994",23565.561035,"E"
"ISL","GDP","TOT","USD_CAP","A","1995",23961.642436,
"ISL","GDP","TOT","USD_CAP","A","1996",24777.213985,
"ISL","GDP","TOT","USD_CAP","A","1997",26895.631883,
"ISL","GDP","TOT","USD_CAP","A","1998",28747.691475,
"ISL","GDP","TOT","USD_CAP","A","1999",29576.841574,
"ISL","GDP","TOT","USD_CAP","A","2000",29785.366302,
"ISL","GDP","TOT","USD_CAP","A","2001",31867.3852,
"ISL","GDP","TOT","USD_CAP","A","2002",32598.376021,
"ISL","GDP","TOT","USD_CAP","A","2003",32725.872765,
"ISL","GDP","TOT","USD_CAP","A","2004",35552.37688,
"ISL","GDP","TOT","USD_CAP","A","2005",37427.934965,
"ISL","GDP","TOT","USD_CAP","A","2006",39630.186916,
"ISL","GDP","TOT","USD_CAP","A","2007",41490.779915,
"ISL","GDP","TOT","USD_CAP","A","2008",43456.216759,
"ISL","GDP","TOT","USD_CAP","A","2009",41772.679994,
"ISL","GDP","TOT","USD_CAP","A","2010",39778.39158,
"ISL","GDP","TOT","USD_CAP","A","2011",40938.664549,
"ISL","GDP","TOT","USD_CAP","A","2012",42006.543346,
"ISL","GDP","TOT","USD_CAP","A","2013",44404.731588,
"ISL","GDP","TOT","USD_CAP","A","2014",45995.001692,
"ISL","GDP","TOT","USD_CAP","A","2015",49203.294991,
"ISL","GDP","TOT","USD_CAP","A","2016",53486.615773,
"ISL","GDP","TOT","USD_CAP","A","2017",55638.491978,
"ISL","GDP","TOT","USD_CAP","A","2018",57201.173335,
"ISL","GDP","TOT","USD_CAP","A","2019",59644.706533,
"ISL","GDP","TOT","USD_CAP","A","2020",54330.385248,
"ISL","GDP","TOT","USD_CAP","A","2021",58297.108148,
"ISL","GDP","TOT","USD_CAP","A","2022",69616.051554,
"IRL","GDP","TOT","MLN_USD","A","1970",7253.122,"E"
"IRL","GDP","TOT","MLN_USD","A","1971",7885.228,"E"
"IRL","GDP","TOT","MLN_USD","A","1972",8759.944,"E"
"IRL","GDP","TOT","MLN_USD","A","1973",9676.237,"E"
"IRL","GDP","TOT","MLN_USD","A","1974",10996.298,"E"
"IRL","GDP","TOT","MLN_USD","A","1975",12694.479,"E"
"IRL","GDP","TOT","MLN_USD","A","1976",13579.913,"E"
"IRL","GDP","TOT","MLN_USD","A","1977",15608.055,"E"
"IRL","GDP","TOT","MLN_USD","A","1978",17906.508,"E"
"IRL","GDP","TOT","MLN_USD","A","1979",19988.058,"E"
"IRL","GDP","TOT","MLN_USD","A","1980",22464.692,"E"
"IRL","GDP","TOT","MLN_USD","A","1981",25408.015,"E"
"IRL","GDP","TOT","MLN_USD","A","1982",27593.819,"E"
"IRL","GDP","TOT","MLN_USD","A","1983",28604.558,"E"
"IRL","GDP","TOT","MLN_USD","A","1984",30927.011,"E"
"IRL","GDP","TOT","MLN_USD","A","1985",32889.528,"E"
"IRL","GDP","TOT","MLN_USD","A","1986",33408.178,"E"
"IRL","GDP","TOT","MLN_USD","A","1987",35830.675,"E"
"IRL","GDP","TOT","MLN_USD","A","1988",39029.952,"E"
"IRL","GDP","TOT","MLN_USD","A","1989",42918.191,"E"
"IRL","GDP","TOT","MLN_USD","A","1990",48294.461,"E"
"IRL","GDP","TOT","MLN_USD","A","1991",50891.089,"E"
"IRL","GDP","TOT","MLN_USD","A","1992",53791.054,"E"
"IRL","GDP","TOT","MLN_USD","A","1993",56548.798,"E"
"IRL","GDP","TOT","MLN_USD","A","1994",61080.711,"E"
"IRL","GDP","TOT","MLN_USD","A","1995",68369.684,
"IRL","GDP","TOT","MLN_USD","A","1996",74500.238,
"IRL","GDP","TOT","MLN_USD","A","1997",83169.309,
"IRL","GDP","TOT","MLN_USD","A","1998",93163.071,
"IRL","GDP","TOT","MLN_USD","A","1999",101534.479,
"IRL","GDP","TOT","MLN_USD","A","2000",114959.9,
"IRL","GDP","TOT","MLN_USD","A","2001",125937.229,
"IRL","GDP","TOT","MLN_USD","A","2002",138490.842,
"IRL","GDP","TOT","MLN_USD","A","2003",145013.085,
"IRL","GDP","TOT","MLN_USD","A","2004",157656.138,
"IRL","GDP","TOT","MLN_USD","A","2005",168336.081,
"IRL","GDP","TOT","MLN_USD","A","2006",189018.885,
"IRL","GDP","TOT","MLN_USD","A","2007",205779.814,
"IRL","GDP","TOT","MLN_USD","A","2008",198299.13,
"IRL","GDP","TOT","MLN_USD","A","2009",188088.826,
"IRL","GDP","TOT","MLN_USD","A","2010",197036.295,
"IRL","GDP","TOT","MLN_USD","A","2011",206639.608,
"IRL","GDP","TOT","MLN_USD","A","2012",212883.421,
"IRL","GDP","TOT","MLN_USD","A","2013",221005.187,
"IRL","GDP","TOT","MLN_USD","A","2014",238656.914,
"IRL","GDP","TOT","MLN_USD","A","2015",325443.078,
"IRL","GDP","TOT","MLN_USD","A","2016",339580.36,
"IRL","GDP","TOT","MLN_USD","A","2017",375788.611,
"IRL","GDP","TOT","MLN_USD","A","2018",413324.138,
"IRL","GDP","TOT","MLN_USD","A","2019",442259.298,
"IRL","GDP","TOT","MLN_USD","A","2020",471371.126,
"IRL","GDP","TOT","MLN_USD","A","2021",546184.137,
"IRL","GDP","TOT","MLN_USD","A","2022",650316.274,
"IRL","GDP","TOT","USD_CAP","A","1970",2458.685279,"E"
"IRL","GDP","TOT","USD_CAP","A","1971",2647.826647,"E"
"IRL","GDP","TOT","USD_CAP","A","1972",2896.806946,"E"
"IRL","GDP","TOT","USD_CAP","A","1973",3148.791847,"E"
"IRL","GDP","TOT","USD_CAP","A","1974",3519.941766,"E"
"IRL","GDP","TOT","USD_CAP","A","1975",3995.744209,"E"
"IRL","GDP","TOT","USD_CAP","A","1976",4206.912471,"E"
"IRL","GDP","TOT","USD_CAP","A","1977",4770.188045,"E"
"IRL","GDP","TOT","USD_CAP","A","1978",5403.291364,"E"
"IRL","GDP","TOT","USD_CAP","A","1979",5934.696628,"E"
"IRL","GDP","TOT","USD_CAP","A","1980",6605.319478,"E"
"IRL","GDP","TOT","USD_CAP","A","1981",7379.61505,"E"
"IRL","GDP","TOT","USD_CAP","A","1982",7929.25843,"E"
"IRL","GDP","TOT","USD_CAP","A","1983",8161.072048,"E"
"IRL","GDP","TOT","USD_CAP","A","1984",8763.675501,"E"
